C:\Users_Data\porat\Efrat\2017_Feb_11 Xp_Pv mid log colony starter 17_1_2017\17starter  Xp+ 1_5hr Syber CM-EDF_11_26 Oct.daf
focused & single

Object Number	Length_Component(1, Area, Object(M01, BF, Tight), Descending)
667	12
668	16.6666666666667
669	14.6666666666667
670	14.6666666666667
671	15.6666666666667
672	9
674	17.6666666666667
675	13
676	14
678	12
680	10
681	12
684	20.3333333333333
685	10.3333333333333
687	13
689	19.3333333333333
690	12
693	10.6666666666667
694	3.33333333333333
695	9.66666666666667
697	9.66666666666667
698	16.6666666666667
699	12.3333333333333
700	7
701	10.6666666666667
702	18
704	14
705	9
707	14
709	8.33333333333333
710	10
711	12
713	8.33333333333333
714	14.6666666666667
715	28.3333333333333
716	14.3333333333333
717	8
718	22.6666666666667
719	22.3333333333333
720	9
721	12.6666666666667
722	11
723	6.66666666666667
725	7
727	10
728	5.33333333333333
729	9.66666666666667
730	12
731	14
732	12.6666666666667
733	23.3333333333333
735	11.6666666666667
736	9
737	15.6666666666667
738	12.6666666666667
739	8.66666666666667
740	11.3333333333333
741	9.66666666666667
742	14.3333333333333
743	16.3333333333333
744	8.33333333333333
746	16.3333333333333
747	8.33333333333333
748	12.3333333333333
749	9.66666666666667
750	11.6666666666667
751	16.6666666666667
752	17.6666666666667
753	11.6666666666667
755	9.33333333333333
757	15.3333333333333
758	3
759	12.6666666666667
760	12
761	19.6666666666667
762	26.3333333333333
763	7.33333333333333
765	4
767	11
768	15.3333333333333
769	16.6666666666667
770	16
771	11
772	7.66666666666667
773	11.3333333333333
774	11
775	9.66666666666667
778	12
779	8.33333333333333
781	9.66666666666667
782	8.66666666666667
783	3.33333333333333
784	14.6666666666667
785	11.6666666666667
786	14.6666666666667
787	10.6666666666667
788	16.3333333333333
790	8.66666666666667
791	19.3333333333333
793	2.66666666666667
794	12.6666666666667
795	9.33333333333333
796	9.66666666666667
797	8.66666666666667
800	24.6666666666667
802	17.3333333333333
803	15.3333333333333
804	3
805	16.6666666666667
806	10.6666666666667
807	10.3333333333333
808	14.6666666666667
810	16
811	11.3333333333333
812	19.6666666666667
813	15.3333333333333
814	4.66666666666667
815	10
816	4.33333333333333
817	9.33333333333333
818	13
819	10.6666666666667
821	10.6666666666667
822	12.3333333333333
823	7
824	8.66666666666667
825	13.6666666666667
826	11.3333333333333
830	7.66666666666667
831	12.6666666666667
832	18.3333333333333
833	78
834	8
835	10.6666666666667
836	10.6666666666667
837	14.3333333333333
838	8.33333333333333
839	10.6666666666667
840	12.3333333333333
841	9
842	9
844	12.6666666666667
845	7
846	6
847	12.6666666666667
848	3
849	24
850	10.6666666666667
851	14.3333333333333
853	20
854	9
855	9
856	8
857	12.3333333333333
858	15
859	18.6666666666667
860	12
861	11.3333333333333
863	13.3333333333333
864	10
865	20.3333333333333
866	11.3333333333333
867	16.6666666666667
868	11.3333333333333
869	9.66666666666667
870	6
871	12.6666666666667
872	16
873	10
874	11.3333333333333
876	12
877	12.6666666666667
878	9.66666666666667
879	17
880	13
882	2.66666666666667
886	12.3333333333333
887	14.6666666666667
888	10.6666666666667
889	9
890	9.66666666666667
891	13.6666666666667
892	8.66666666666667
