C:\Users_Data\porat\Efrat\2017_Feb_11 Xp_Pv mid log colony starter 17_1_2017\17starter  Xp+ 0_5hr Syber CM-EDF_13_26 Oct.daf
focused & single

Object Number	Length_Component(1, Area, Object(M01, BF, Tight), Descending)
511	12.3333333333333
512	9.33333333333333
514	7.33333333333333
517	12.3333333333333
518	7.66666666666667
519	12
521	8.66666666666667
522	10.6666666666667
523	10.3333333333333
524	14.3333333333333
526	10.6666666666667
527	13.6666666666667
528	10
529	9
532	10.3333333333333
533	11.3333333333333
534	10
535	7.33333333333333
537	8
538	9.33333333333333
539	11.3333333333333
542	7.33333333333333
543	11.6666666666667
544	10
546	15.3333333333333
548	11.6666666666667
549	7.33333333333333
550	24.3333333333333
559	6
562	16
563	10.6666666666667
564	13.6666666666667
566	7.33333333333333
567	21
568	8.33333333333333
570	10.6666666666667
574	11.6666666666667
575	11
577	20
578	7.66666666666667
579	8
581	19
582	11.3333333333333
585	6.33333333333333
586	9.33333333333333
590	13.3333333333333
591	6.66666666666667
592	8
595	9.66666666666667
597	9.33333333333333
599	7.66666666666667
604	11.6666666666667
606	5.33333333333333
607	8.66666666666667
608	17.3333333333333
609	8.33333333333333
610	6.33333333333333
612	11.3333333333333
613	9.66666666666667
616	14.3333333333333
619	8.66666666666667
621	10
623	9.66666666666667
624	6.66666666666667
625	9.66666666666667
626	10.3333333333333
630	14
633	7.66666666666667
634	6
638	11
639	13
645	9
646	10.3333333333333
647	6.33333333333333
648	5
651	9.33333333333333
652	3.33333333333333
653	13.6666666666667
654	27
655	8.33333333333333
656	8
657	11.6666666666667
658	7.66666666666667
659	14
661	6
662	9.33333333333333
663	7
664	12.6666666666667
665	11
666	5.66666666666667
668	10.6666666666667
670	7.33333333333333
671	22.6666666666667
672	21.3333333333333
673	4.33333333333333
674	5
675	28.3333333333333
680	10
681	12.6666666666667
682	6.33333333333333
683	12
685	18.3333333333333
686	6.66666666666667
687	9.33333333333333
688	29
689	8.33333333333333
690	8.33333333333333
691	6.66666666666667
692	7.66666666666667
693	7.66666666666667
695	7.66666666666667
699	10
701	15
702	10
706	8.66666666666667
709	16
711	10.6666666666667
712	11
713	12.6666666666667
716	8
717	7.33333333333333
719	6.33333333333333
720	7
721	9
722	8.33333333333333
723	11.6666666666667
729	4
730	9
731	12
733	8
734	14.3333333333333
735	13
736	12.3333333333333
737	8.66666666666667
738	17.3333333333333
740	9.33333333333333
741	6.66666666666667
742	11.6666666666667
743	9.33333333333333
745	9
746	10
747	9
748	10
749	11
750	6
751	10
754	9.66666666666667
755	9.66666666666667
756	8
758	7
759	17.6666666666667
764	9.66666666666667
768	9
769	10.6666666666667
770	8.33333333333333
772	9.33333333333333
773	8.33333333333333
774	8.33333333333333
775	15.3333333333333
776	11
777	14.6666666666667
779	10.6666666666667
780	12.3333333333333
781	9.33333333333333
782	6.66666666666667
783	10.6666666666667
784	10
785	13
788	5.66666666666667
790	13.6666666666667
792	11.3333333333333
793	11.3333333333333
796	8.33333333333333
798	32
799	11
800	3.66666666666667
801	24
802	8.33333333333333
803	30
804	12
805	18.3333333333333
806	7.66666666666667
807	9.66666666666667
808	6.66666666666667
809	10.6666666666667
811	7.33333333333333
812	9
813	11.3333333333333
814	13.3333333333333
815	11.6666666666667
817	16.6666666666667
818	10.3333333333333
820	10
821	17.3333333333333
822	4.66666666666667
824	5.33333333333333
826	10.6666666666667
829	2.33333333333333
830	17.3333333333333
832	11.3333333333333
834	7.33333333333333
835	7.33333333333333
836	10
837	6
838	6
840	8
841	10
842	8.33333333333333
843	10
844	12.6666666666667
845	11.3333333333333
848	18
849	8.33333333333333
850	5.66666666666667
852	15.6666666666667
853	15
854	11.6666666666667
855	6.66666666666667
858	15.6666666666667
859	13.3333333333333
860	7
861	7.66666666666667
862	8
863	14.6666666666667
864	8
865	12
867	10
868	8.66666666666667
869	7.66666666666667
870	11
873	7
874	7.33333333333333
875	7.33333333333333
878	14.6666666666667
880	10.6666666666667
881	12.6666666666667
883	12.6666666666667
884	10
885	13
886	25.6666666666667
888	8.66666666666667
889	9.66666666666667
890	6.33333333333333
893	17.6666666666667
895	12
899	11
901	6.66666666666667
902	11.6666666666667
903	5.33333333333333
906	8.66666666666667
907	7
909	8
910	9
911	4.66666666666667
914	13.3333333333333
915	8
916	7.33333333333333
918	6
919	14
921	11.3333333333333
922	9.33333333333333
923	10.3333333333333
924	14.6666666666667
925	10.3333333333333
927	8
928	14
929	12.6666666666667
930	10.3333333333333
932	12
933	8.66666666666667
935	5.33333333333333
937	11.3333333333333
938	7
940	7.66666666666667
941	27.6666666666667
942	8.66666666666667
943	13.3333333333333
944	8.66666666666667
946	7.33333333333333
947	18
948	8.33333333333333
950	11.6666666666667
952	7.33333333333333
953	9.33333333333333
954	13
955	16.3333333333333
956	12
957	12.3333333333333
958	6
959	7.66666666666667
961	28
962	10
963	6.33333333333333
966	7
967	15.6666666666667
969	10.3333333333333
970	20.6666666666667
971	5.66666666666667
972	15
974	24
975	19.3333333333333
977	7
978	7.66666666666667
979	11
980	10.6666666666667
981	10
983	3.33333333333333
985	8
986	14.3333333333333
987	8.66666666666667
988	9.33333333333333
989	9.66666666666667
990	10.6666666666667
992	9.66666666666667
993	16.6666666666667
995	9.66666666666667
996	6.66666666666667
997	11.6666666666667
998	8.33333333333333
999	11.3333333333333
1001	8
1002	4.66666666666667
1003	5.33333333333333
1004	11
1005	7.33333333333333
1007	39.3333333333333
1008	9.66666666666667
1009	10
1010	22
1012	8
1013	5.33333333333333
1014	10.6666666666667
1015	8
1016	8.33333333333333
1017	15.6666666666667
1018	14.3333333333333
1019	7.33333333333333
1020	4
1021	8
1023	9
1024	10.6666666666667
1026	11.6666666666667
1027	15.6666666666667
1028	40
1029	9.33333333333333
1032	9.33333333333333
1033	6.33333333333333
1034	11
1036	10.6666666666667
1038	9.66666666666667
1040	14.3333333333333
1041	14.6666666666667
1044	6.66666666666667
1045	7
1046	18.6666666666667
1047	8
1048	6.66666666666667
1049	6.66666666666667
1051	7
1052	12
1053	10.6666666666667
1054	26.3333333333333
1055	5
1056	10.3333333333333
1057	12
1058	7
1059	17.6666666666667
1060	7.33333333333333
1061	13
1062	10.6666666666667
1063	14.6666666666667
1065	8
1066	14.6666666666667
1067	10.3333333333333
1068	11.6666666666667
1070	17.6666666666667
1072	11.3333333333333
1073	9
1075	8
1076	8
1079	10.3333333333333
1080	5
1082	10
1085	7
1086	9
1087	11.6666666666667
1088	8.66666666666667
1089	17
1090	7.33333333333333
1091	6.33333333333333
1092	9.66666666666667
1093	13.3333333333333
1094	15.6666666666667
1095	7.33333333333333
1096	6
1097	8
1099	13.3333333333333
1100	9.66666666666667
1101	14.3333333333333
1104	10
1106	16.3333333333333
1108	8.33333333333333
1109	11.3333333333333
1110	3.33333333333333
1111	5
1112	15.3333333333333
1114	10
1115	12.3333333333333
1118	3.66666666666667
1121	3.66666666666667
1122	8
1128	9.66666666666667
1129	18.6666666666667
1130	5
1131	9
1132	8.33333333333333
1133	10.3333333333333
1134	3.33333333333333
1135	8.66666666666667
1137	4.66666666666667
1138	9.66666666666667
1139	13.3333333333333
1141	8.33333333333333
1144	9.33333333333333
1145	10.3333333333333
1148	9
1152	10.3333333333333
1153	10.6666666666667
1154	6.33333333333333
1155	16
1156	8.66666666666667
1158	15.3333333333333
1160	9.33333333333333
1161	11.6666666666667
1162	15.3333333333333
1163	11.3333333333333
1164	12.3333333333333
1165	16.3333333333333
1166	8.33333333333333
1167	6.66666666666667
1168	8.66666666666667
1170	10
1171	6.33333333333333
1172	7.66666666666667
1173	12.3333333333333
1174	8.66666666666667
1176	7
1177	7.33333333333333
1178	8.33333333333333
1179	9.66666666666667
1180	14.3333333333333
1181	8.33333333333333
1183	5.33333333333333
1184	11.6666666666667
1185	9
1187	16
1188	5.33333333333333
1189	15.3333333333333
1190	11
1195	11.6666666666667
1196	33.3333333333333
1197	9
1198	9.66666666666667
1201	9
1202	25.3333333333333
1203	8.66666666666667
1204	18.3333333333333
1205	7
1206	8
1208	17.3333333333333
1209	7.66666666666667
1210	23
1211	14.3333333333333
1212	7
1213	11.3333333333333
1215	15
1219	10.3333333333333
1220	8
1222	8.66666666666667
1223	8
1224	6.66666666666667
1227	8.33333333333333
1228	10.3333333333333
1229	11
1230	30.3333333333333
1232	9.33333333333333
1233	8
1234	18.6666666666667
1235	12.3333333333333
1236	11
1237	7
1238	12.6666666666667
1239	8.66666666666667
1240	8.66666666666667
1241	6.33333333333333
1242	9.33333333333333
1245	11.6666666666667
1248	13
1249	8
1253	8
1254	9
1257	9.66666666666667
1258	7
1259	13.3333333333333
1260	12.6666666666667
1261	8.33333333333333
1262	8
1264	9
1266	10
1267	10
1268	9.66666666666667
1269	9
1270	12.3333333333333
1271	17.3333333333333
1273	7.33333333333333
1274	11.3333333333333
1275	9.33333333333333
1276	4
1277	13.6666666666667
1278	9.33333333333333
1279	7.33333333333333
1280	6
1281	9.66666666666667
1282	9
1283	11.6666666666667
1284	6.66666666666667
1287	10.3333333333333
1288	13
1289	10.3333333333333
1290	8
1292	11.6666666666667
1293	16
1294	13.3333333333333
1296	22.3333333333333
1297	10
1299	9
1301	7.66666666666667
1303	9.33333333333333
1305	8.66666666666667
1306	10.3333333333333
1307	17.6666666666667
1308	7
1309	12.6666666666667
1310	10.3333333333333
1311	14
1312	24
1315	7.66666666666667
1316	13.6666666666667
1317	8
1318	9
1321	12.3333333333333
1324	19
1325	9
1326	4.66666666666667
1327	11.3333333333333
1328	8.66666666666667
1329	11
1330	11.6666666666667
1331	10.6666666666667
1332	7.66666666666667
1334	10.6666666666667
1335	7.66666666666667
1337	5.66666666666667
1338	12
1339	5.66666666666667
1340	11.3333333333333
1341	8
1343	5.66666666666667
1346	8.66666666666667
1347	9
1348	6.66666666666667
1349	9.66666666666667
1350	7
1351	13.3333333333333
1352	8.66666666666667
1353	7.33333333333333
1354	9
1359	8
1360	13.6666666666667
1362	7
1363	8
1364	15.6666666666667
1365	4
1366	10
1367	5.33333333333333
1368	6.66666666666667
1371	9
1373	17.6666666666667
1374	7.33333333333333
1375	8.66666666666667
1376	14.3333333333333
1377	10
1378	10
1379	8.66666666666667
1380	6
1381	9.66666666666667
1382	7.33333333333333
1383	9
1384	15
1387	15
1388	15.3333333333333
1389	6.33333333333333
1390	8.66666666666667
1391	9.33333333333333
1392	10.6666666666667
1394	9
1397	7.66666666666667
1398	7
1399	4.66666666666667
1400	8.33333333333333
1401	41
1403	8.66666666666667
1404	15.3333333333333
1406	7.66666666666667
1407	8.66666666666667
1408	5.66666666666667
1409	6.66666666666667
1410	7
1411	17
1412	8.66666666666667
1414	9.33333333333333
1415	9.33333333333333
1416	11
1418	5.66666666666667
1419	9
1421	6.66666666666667
1422	6
1424	9.66666666666667
1425	16.3333333333333
1426	26
1427	7.66666666666667
1431	5.66666666666667
1434	10.6666666666667
1435	14.6666666666667
1436	16
1437	9
1439	15.6666666666667
1442	7.33333333333333
1443	8.33333333333333
1444	11
1445	4.33333333333333
1447	34
1448	8.66666666666667
1449	8
1450	11.3333333333333
1451	20
1452	9.33333333333333
1453	12
1454	12
1456	11.6666666666667
1457	9.66666666666667
1458	8
1459	10.3333333333333
1461	5
1463	16
1464	18.6666666666667
1466	2.33333333333333
1467	10
1468	8.33333333333333
1469	10
1470	5
1471	8
1472	15
1473	8.66666666666667
1474	11.3333333333333
1475	24.6666666666667
1478	7.66666666666667
1479	6.66666666666667
1480	13.6666666666667
1481	15.6666666666667
1482	7
1484	6.66666666666667
1485	24
1486	6.33333333333333
1487	7.66666666666667
1488	16
1489	15.6666666666667
1490	20
1491	12.6666666666667
1492	9.33333333333333
1493	7.33333333333333
1497	11.3333333333333
1498	3.33333333333333
1500	8.33333333333333
1501	12.6666666666667
1504	10
1505	11.6666666666667
1506	12.6666666666667
1507	8.33333333333333
1508	6.66666666666667
1509	14
1510	8
1512	3.66666666666667
1513	10
1514	9.66666666666667
1515	19
1517	10
1518	9
1519	7.66666666666667
1520	7.33333333333333
1521	9
1522	20.3333333333333
1527	16.3333333333333
1528	4
1530	12.6666666666667
1531	7
1532	9.66666666666667
1534	14.3333333333333
1537	10.6666666666667
1538	9
1541	10
1543	16
1544	12.3333333333333
1545	14.3333333333333
1546	6.66666666666667
1547	7.66666666666667
1550	12
1551	8
1552	16.3333333333333
1553	10
1554	8.33333333333333
1555	10.3333333333333
1557	11
1559	10.3333333333333
1560	8.33333333333333
1561	28.3333333333333
1562	15.6666666666667
1563	6
1568	9
1569	4
1570	14
1571	14.3333333333333
1572	14
1573	8
1574	11
1577	20
1578	14.3333333333333
1581	9
1582	11
1583	9
1585	6.66666666666667
1586	9.66666666666667
1587	4.33333333333333
1588	9.66666666666667
1589	9.33333333333333
1590	8.33333333333333
1591	7.66666666666667
1594	7.66666666666667
1596	4.33333333333333
1597	11.6666666666667
1598	5.66666666666667
1599	7
1601	8.33333333333333
1602	9.66666666666667
1603	10.6666666666667
1604	7.33333333333333
1605	38
1606	11.3333333333333
1607	6
1610	5.33333333333333
1611	14
1612	6.33333333333333
1613	7
1614	8.33333333333333
1615	8.66666666666667
1617	8.33333333333333
1618	11.6666666666667
1619	14.3333333333333
1620	25
1621	11.3333333333333
1622	10
1623	50.6666666666667
1624	7.66666666666667
1626	4
1629	20.3333333333333
1631	4
1632	8
1633	5.66666666666667
1634	8.33333333333333
1635	21.6666666666667
1636	11.6666666666667
1637	10
1638	7
1639	7.33333333333333
1640	16
1642	12
1643	8.66666666666667
1644	5
1645	19
1646	3
1647	9.66666666666667
1648	7
1649	17.6666666666667
1651	13.6666666666667
1652	13
1655	25.3333333333333
1656	11.3333333333333
1657	8
1658	2.66666666666667
1661	8.66666666666667
1662	9.33333333333333
1663	12
1665	11.3333333333333
1666	9
1667	14.6666666666667
1669	11.6666666666667
1670	10.6666666666667
1671	11.6666666666667
1672	11.6666666666667
1673	10
1674	8.66666666666667
1675	6.66666666666667
1677	7.66666666666667
1678	14.3333333333333
1680	9.33333333333333
1682	7.33333333333333
1683	11.6666666666667
1684	12
1687	12.3333333333333
1688	11
1690	19
1691	12
1693	6.66666666666667
1694	10
1696	6.33333333333333
1697	10.6666666666667
1698	9
1699	11
1701	4.33333333333333
1702	7.33333333333333
1705	6.66666666666667
1709	4.66666666666667
1710	9.66666666666667
1711	37
1713	9.33333333333333
1714	4.33333333333333
1715	12
1716	3.66666666666667
1717	38.3333333333333
1719	8
1720	13
1721	10.6666666666667
1726	10.6666666666667
1727	15.6666666666667
1728	25.3333333333333
1731	6.66666666666667
1732	9.66666666666667
1733	13
1734	15.3333333333333
1735	5
1737	7
1742	7.66666666666667
1743	11
1745	10.3333333333333
1747	15.3333333333333
1748	13.6666666666667
1749	9.33333333333333
1754	13.6666666666667
1755	22
1756	10.3333333333333
1757	12.6666666666667
1758	13
1759	5.66666666666667
1761	8.33333333333333
1762	9
1763	7
1764	16.3333333333333
1767	8
1768	6.66666666666667
1770	16
1771	6.66666666666667
1772	10
1773	12
1776	6.66666666666667
1777	13.3333333333333
1778	21
1781	27
1782	8.66666666666667
1783	8.33333333333333
1784	6.33333333333333
1785	10.3333333333333
1787	12.6666666666667
1788	17.6666666666667
1789	18.6666666666667
1790	26.6666666666667
1791	26
1792	3.33333333333333
1793	16.3333333333333
1794	11.6666666666667
1798	7.66666666666667
1799	8.66666666666667
1801	8
1806	12.3333333333333
1807	14.3333333333333
1810	8
1811	11
1812	12.3333333333333
1813	14
1817	6.66666666666667
1818	10
1819	7.33333333333333
1820	3.66666666666667
1821	8
1822	4.33333333333333
1824	11.6666666666667
1825	14.6666666666667
1826	13.3333333333333
1831	13.6666666666667
1832	38.3333333333333
1833	7.66666666666667
1834	9.33333333333333
1836	10.3333333333333
1837	9.33333333333333
1838	9.33333333333333
1839	7
1840	7
1841	10.6666666666667
1844	10.3333333333333
1847	8
1848	9.66666666666667
1849	3.33333333333333
1850	12.3333333333333
1851	8.66666666666667
1853	4.33333333333333
1854	9.66666666666667
1855	8.33333333333333
1856	7
1857	6.66666666666667
1858	11.6666666666667
1859	14.6666666666667
1860	9.33333333333333
1861	7.66666666666667
1863	9.66666666666667
1864	8
1865	10.3333333333333
1866	6.33333333333333
1867	7.66666666666667
1868	11.3333333333333
1870	5.33333333333333
1871	5.66666666666667
1873	6.66666666666667
1875	13.3333333333333
1876	19.3333333333333
1877	7.33333333333333
1878	10.3333333333333
1880	4.33333333333333
1884	9.66666666666667
1885	6.66666666666667
1886	6.66666666666667
1887	14
1888	38
1889	23.3333333333333
1890	9.66666666666667
1892	6.33333333333333
1893	13
1894	10.3333333333333
1897	7
1898	10.3333333333333
1899	12
1901	12.6666666666667
1903	15.6666666666667
1904	7.66666666666667
1905	7.66666666666667
1906	11.3333333333333
1907	7.66666666666667
1908	17.6666666666667
1909	13
1910	12
1911	13
1912	8
1913	10.3333333333333
1914	10.3333333333333
1915	10.3333333333333
1916	10
1917	28.3333333333333
1918	13.3333333333333
1919	8
1920	28.3333333333333
1921	14.3333333333333
1922	7
1923	8.33333333333333
1924	17.3333333333333
1925	12.3333333333333
1926	21.6666666666667
1927	3
1930	2.66666666666667
1931	9
1932	12.6666666666667
1933	8.33333333333333
1935	9
1937	27.6666666666667
1938	16.6666666666667
1940	9.66666666666667
1941	12.3333333333333
1944	7.33333333333333
1945	9
1946	8.66666666666667
1947	8.33333333333333
1948	8.33333333333333
1950	6.33333333333333
1951	9.66666666666667
1952	9
1953	13.6666666666667
1954	14
1955	8
1956	12.6666666666667
1957	21.3333333333333
1958	15
1959	8.33333333333333
1960	10.3333333333333
1961	9
1962	8
1963	9.66666666666667
1964	13.6666666666667
1965	8.66666666666667
1966	16.6666666666667
1967	9
1968	8
1969	15.6666666666667
1970	2.66666666666667
1971	9.33333333333333
1972	11.6666666666667
1974	8
1976	9
1978	2.66666666666667
1980	9.33333333333333
1981	8.33333333333333
1982	10
1983	6.66666666666667
1984	5.66666666666667
1986	11.3333333333333
1987	7
1988	10
1989	6.66666666666667
1991	3
1994	9.66666666666667
1995	8.33333333333333
1996	10.3333333333333
1997	8.66666666666667
1998	6
1999	19
2000	11.6666666666667
2001	14
2003	11
2004	7.66666666666667
2006	8.66666666666667
2007	11.3333333333333
2008	8.66666666666667
2009	7.66666666666667
2010	11.3333333333333
2011	32.3333333333333
2012	9
2013	20
2014	8.33333333333333
2016	10.6666666666667
2017	7.66666666666667
2019	10.6666666666667
2020	9.33333333333333
2021	10
2022	18
2023	7.66666666666667
2024	9.66666666666667
2025	12.6666666666667
2026	15.3333333333333
2027	9.33333333333333
2028	16.6666666666667
2029	11.6666666666667
2031	8
2033	7.66666666666667
2035	14.6666666666667
2036	7.33333333333333
2037	28
2038	3.66666666666667
2040	14.6666666666667
2041	9.33333333333333
2042	10.3333333333333
2043	11
2044	8.66666666666667
2046	20
2047	12.3333333333333
2048	11.6666666666667
2049	8.66666666666667
2050	15
2051	9.66666666666667
2052	7.66666666666667
2053	10
2054	7.66666666666667
2055	7.66666666666667
2056	12.3333333333333
2057	7.66666666666667
2058	10.6666666666667
2059	6.66666666666667
2060	5.66666666666667
2061	10
2062	7
2064	11.3333333333333
2065	10
2066	9.66666666666667
2067	10.6666666666667
2068	11.6666666666667
2069	10.3333333333333
2070	6
2071	13
2072	6.33333333333333
2073	5.33333333333333
2074	11.3333333333333
2075	7
2076	5.66666666666667
2077	8.66666666666667
2078	6.33333333333333
2080	17
2081	18.6666666666667
2082	18
2083	10.3333333333333
2085	4
2086	12.3333333333333
2088	10.6666666666667
2090	8.66666666666667
2092	10.6666666666667
2093	8
2094	19.3333333333333
2095	9.66666666666667
2097	12.6666666666667
2098	15.3333333333333
2099	12.3333333333333
2100	13.3333333333333
2101	7.66666666666667
2103	7
2105	11.6666666666667
2106	9.33333333333333
2107	16.3333333333333
2108	8
2109	9.33333333333333
2110	22
2111	16.3333333333333
2112	9
2114	21
2115	11.6666666666667
2120	7.66666666666667
2121	11.6666666666667
2122	7
2123	8.33333333333333
2124	7.66666666666667
2125	9
2129	6.66666666666667
2131	13.3333333333333
2132	3.66666666666667
2134	13.6666666666667
2136	10.3333333333333
2137	14.6666666666667
2139	9.66666666666667
2141	8.66666666666667
2142	16
2144	5.66666666666667
2145	57.6666666666667
2146	10
2149	7
2150	51.6666666666667
2151	7.33333333333333
2152	9
2153	9.33333333333333
2155	9
2156	3.66666666666667
2158	8.33333333333333
2159	11.6666666666667
2163	8.33333333333333
2165	9.66666666666667
2166	8.66666666666667
2169	13.6666666666667
2170	6.33333333333333
2172	8
2173	9.66666666666667
2175	8
2176	8.66666666666667
2177	15
2178	8.33333333333333
2179	8.33333333333333
2181	11.3333333333333
2182	9.33333333333333
2183	8.33333333333333
2184	16.6666666666667
2187	14
2188	8.66666666666667
2189	22.3333333333333
2190	14.6666666666667
2192	12
2193	10.3333333333333
2196	9.33333333333333
2197	9.33333333333333
2198	8
2203	11
2204	3.33333333333333
2205	12.6666666666667
2207	15.3333333333333
2208	11
2209	8.33333333333333
2210	8
2211	12.3333333333333
2214	7.66666666666667
2215	19.3333333333333
2217	13.3333333333333
2218	11
2219	14
2221	8.33333333333333
2223	7.66666666666667
2224	8
2225	8.66666666666667
2226	8.66666666666667
2227	14
2228	10.3333333333333
2229	9
2230	9
2231	6.66666666666667
2232	11.3333333333333
2233	12.6666666666667
2234	8.66666666666667
2235	10.3333333333333
2236	11.3333333333333
2237	5.33333333333333
2238	12.6666666666667
2240	9.66666666666667
2241	4.33333333333333
2242	12.3333333333333
2245	9
2246	10
2247	12
2248	6
2249	14.3333333333333
2250	7.66666666666667
