C:\Users_Data\porat\Efrat\2017_Feb_11 Xp_Pv mid log colony starter 17_1_2017\17starter  C 1_5hr Syber CM-EDF_12_26 Oct.daf
focused & single

Object Number	Length_Component(1, Area, Object(M01, BF, Tight), Descending)
351	3.33333333333333
352	12.6666666666667
353	20.6666666666667
354	8.66666666666667
355	3.66666666666667
356	7.66666666666667
357	13
358	28
360	14
361	12.6666666666667
362	19
363	10.3333333333333
364	9.66666666666667
365	8.33333333333333
367	14
368	2.66666666666667
369	12.3333333333333
370	16.3333333333333
371	11.6666666666667
372	6
373	10.3333333333333
374	7.66666666666667
375	28.6666666666667
376	6.66666666666667
377	9.33333333333333
378	11.6666666666667
379	23
380	9.66666666666667
381	4
382	9
383	2.66666666666667
384	3.66666666666667
386	13
387	25
388	8.66666666666667
389	8.33333333333333
390	7
391	8.66666666666667
393	5.33333333333333
394	15.6666666666667
395	15.3333333333333
396	13.6666666666667
397	8.33333333333333
398	8.33333333333333
399	25.3333333333333
400	13
401	12.3333333333333
402	10
403	14.3333333333333
404	19.3333333333333
407	13.3333333333333
408	14.3333333333333
409	8.33333333333333
411	10.6666666666667
412	5
413	18.3333333333333
415	8.66666666666667
416	18
417	12.6666666666667
418	10.6666666666667
419	5
420	24
421	14
423	47.6666666666667
425	25
426	8.66666666666667
427	19.6666666666667
428	9.33333333333333
429	7.33333333333333
430	9.66666666666667
431	19.6666666666667
432	3
433	7.33333333333333
434	21
435	13.3333333333333
436	57.6666666666667
437	11.6666666666667
439	4.33333333333333
441	12.3333333333333
442	3.66666666666667
443	7
444	11.6666666666667
445	12
446	15.3333333333333
447	19
448	9
449	8.66666666666667
453	14.3333333333333
454	3
456	20.3333333333333
457	7.33333333333333
458	7.66666666666667
459	10.6666666666667
460	14.6666666666667
462	16.6666666666667
465	13.3333333333333
466	16
467	8
468	15.3333333333333
469	20.3333333333333
470	4.33333333333333
471	11
472	14.3333333333333
473	22
474	9
475	7.66666666666667
476	4
477	8
478	20.6666666666667
479	11.6666666666667
480	12
481	13
482	6.66666666666667
483	11
484	11.3333333333333
485	17.3333333333333
487	7
488	20.3333333333333
489	15.6666666666667
490	11.3333333333333
492	21
493	10.3333333333333
494	8.33333333333333
495	15.6666666666667
496	15.6666666666667
498	40.3333333333333
499	12.3333333333333
500	5.66666666666667
502	8
503	21.3333333333333
505	11.6666666666667
506	16.6666666666667
507	11
508	3.66666666666667
509	9.66666666666667
510	6
511	17.6666666666667
512	11
513	11
515	6
516	23.3333333333333
517	10.6666666666667
518	42.6666666666667
519	14.3333333333333
520	4
522	18
523	12.3333333333333
525	28.6666666666667
526	14.3333333333333
527	10.6666666666667
529	16.6666666666667
530	18
531	20
532	21.6666666666667
533	12.6666666666667
534	26.6666666666667
535	3
536	8
537	14.6666666666667
538	12
539	7
540	12.6666666666667
542	5.66666666666667
543	13.6666666666667
544	8.66666666666667
545	14
546	7.33333333333333
548	8.66666666666667
549	11
550	10
552	7.33333333333333
553	3.66666666666667
554	10.3333333333333
555	12.6666666666667
556	15.3333333333333
557	12.6666666666667
558	7.33333333333333
560	9.33333333333333
562	3
563	18
564	18.3333333333333
565	11
566	9
567	10
569	13.6666666666667
570	8.66666666666667
571	21
572	12.3333333333333
573	12.3333333333333
574	13.6666666666667
575	17.3333333333333
576	28
577	11.3333333333333
578	15.3333333333333
579	14.3333333333333
580	9.33333333333333
581	12
582	10.6666666666667
583	22
585	20
590	17
591	14.6666666666667
592	23.3333333333333
593	14.3333333333333
594	41
595	4.33333333333333
596	12.6666666666667
598	18.3333333333333
599	9
601	10
602	24.3333333333333
603	17.3333333333333
604	30.3333333333333
605	16.3333333333333
606	5.66666666666667
607	12.3333333333333
608	18.3333333333333
609	4.66666666666667
610	15.3333333333333
611	12.3333333333333
612	8
614	16.3333333333333
616	3.66666666666667
617	7.66666666666667
619	14.3333333333333
620	13
621	12
623	16
624	13.6666666666667
625	11.6666666666667
626	15.6666666666667
627	10.6666666666667
628	11.6666666666667
629	13
630	6.66666666666667
632	25.3333333333333
633	69.6666666666667
634	7.66666666666667
635	10.3333333333333
636	12
637	7.66666666666667
638	12
639	13.3333333333333
640	12.6666666666667
642	16.6666666666667
644	18.3333333333333
645	5.33333333333333
646	12.3333333333333
647	13.6666666666667
648	7.66666666666667
649	10
650	10
651	9.66666666666667
652	10.3333333333333
653	11.6666666666667
657	9.33333333333333
658	8.66666666666667
659	11.6666666666667
660	3.33333333333333
661	13.3333333333333
663	13.6666666666667
664	3.33333333333333
665	10.6666666666667
666	9
668	16
669	11
670	11.6666666666667
671	9.66666666666667
672	9.33333333333333
673	10
674	19
677	18
678	18.6666666666667
679	8.66666666666667
680	15.3333333333333
681	10
682	15
683	9.33333333333333
685	13
686	11.3333333333333
687	11.6666666666667
688	3.66666666666667
689	6.66666666666667
690	2.66666666666667
691	3
692	7.66666666666667
693	17.3333333333333
694	13.6666666666667
695	13.6666666666667
696	10.6666666666667
698	12
699	16.6666666666667
700	4.33333333333333
701	21
702	12.6666666666667
703	10.6666666666667
704	25.3333333333333
705	7.66666666666667
706	10.6666666666667
707	14.6666666666667
708	13.6666666666667
709	10
710	7
711	7
712	18.3333333333333
713	11
714	7.66666666666667
715	8
716	10.6666666666667
717	10.3333333333333
718	3
719	12.6666666666667
720	12
721	11
722	7.33333333333333
723	5.33333333333333
724	13.6666666666667
725	15.6666666666667
726	18.6666666666667
727	3
729	16
730	8.66666666666667
731	15.3333333333333
732	2.66666666666667
734	15
736	12
739	15.6666666666667
740	4
741	10.3333333333333
742	21.3333333333333
743	9.33333333333333
744	4.66666666666667
745	9
746	11.6666666666667
747	8.33333333333333
748	40
749	22
750	21.3333333333333
751	11.6666666666667
753	23.6666666666667
754	2.66666666666667
755	6.33333333333333
756	28.3333333333333
757	3
758	9.33333333333333
759	23.3333333333333
760	13.6666666666667
762	16
763	4.66666666666667
765	13.6666666666667
766	7.33333333333333
768	17
769	2.66666666666667
770	7
772	11.6666666666667
773	7
774	15.3333333333333
776	14.3333333333333
777	9.66666666666667
778	11.6666666666667
779	15.3333333333333
780	7.33333333333333
781	15
782	9.33333333333333
783	44.3333333333333
784	18.3333333333333
785	7.33333333333333
786	10.6666666666667
787	8
788	4.33333333333333
789	18
790	12
791	19
793	12.3333333333333
794	15.3333333333333
795	15
796	17
797	12
798	38.6666666666667
799	9.66666666666667
800	18
801	24
803	12
805	10
806	11.6666666666667
807	9.33333333333333
808	12
809	8.66666666666667
810	10
811	14.3333333333333
812	15.6666666666667
814	16
815	14.3333333333333
816	7.33333333333333
817	17
818	11.3333333333333
819	10.3333333333333
820	15.3333333333333
821	7.33333333333333
822	9
823	18
824	12.3333333333333
825	13
826	18.3333333333333
827	6.66666666666667
829	5
830	13.3333333333333
831	15.6666666666667
832	11
833	11.3333333333333
834	10.6666666666667
835	15.6666666666667
836	11
837	15
838	16.6666666666667
839	14.3333333333333
840	7.33333333333333
841	10.6666666666667
842	12
844	16
845	13.6666666666667
846	15.6666666666667
847	6.33333333333333
850	7.66666666666667
851	12.3333333333333
852	7
853	17.6666666666667
854	11
855	9
856	39.3333333333333
857	13.6666666666667
858	9
861	9
862	15
863	14.6666666666667
864	13.6666666666667
865	14.6666666666667
866	8
868	13.6666666666667
869	12
870	13.3333333333333
871	20.3333333333333
872	7.33333333333333
873	10.3333333333333
874	9.33333333333333
875	21.6666666666667
877	36
880	14.3333333333333
881	10.3333333333333
882	10.6666666666667
883	8
884	33
885	14.6666666666667
886	8
887	9.33333333333333
889	10
890	16.6666666666667
891	14.6666666666667
892	8
893	8.33333333333333
894	16.3333333333333
895	13
896	13
897	9
898	7
899	9.33333333333333
900	20.3333333333333
902	13.3333333333333
903	18
904	12.6666666666667
905	10.3333333333333
906	9.66666666666667
907	11
908	23
909	11.6666666666667
910	3
912	7.66666666666667
913	19.6666666666667
914	7.33333333333333
916	7.33333333333333
917	2
918	16.3333333333333
919	11.3333333333333
920	8
922	9.33333333333333
923	4
924	3
925	13.3333333333333
926	3.33333333333333
927	20
928	5.33333333333333
929	14.6666666666667
930	17.6666666666667
931	18
933	9
934	13.3333333333333
935	15.3333333333333
936	17
937	11.6666666666667
938	21.3333333333333
940	18.3333333333333
941	10.6666666666667
942	9.33333333333333
943	8
944	8
945	14.3333333333333
946	12.6666666666667
947	12
948	3.66666666666667
950	2
951	11.3333333333333
952	8.66666666666667
953	7.66666666666667
954	17.6666666666667
955	8.33333333333333
956	12
957	9.33333333333333
958	5.66666666666667
959	7
960	10
963	17.6666666666667
964	8.66666666666667
965	12.3333333333333
966	3.33333333333333
967	8
968	34.3333333333333
969	12.3333333333333
970	9.66666666666667
971	8.33333333333333
972	10.6666666666667
973	24.6666666666667
974	11
975	11.6666666666667
976	12.6666666666667
977	5.33333333333333
978	3
979	2.66666666666667
980	5.33333333333333
981	15.6666666666667
982	11.6666666666667
983	13
984	10
985	20
986	14.3333333333333
988	20.6666666666667
990	14
991	13
992	10.6666666666667
993	23.3333333333333
994	3.66666666666667
995	14.6666666666667
996	9
997	10.6666666666667
998	10.3333333333333
999	12
1000	7.66666666666667
1001	9
1002	19.3333333333333
1003	10
1004	9.66666666666667
1005	11
1006	32.3333333333333
1007	5.33333333333333
1008	9.66666666666667
1009	22.3333333333333
1010	9
1011	9.66666666666667
1012	9.66666666666667
1013	9
1014	20
1015	11.3333333333333
1016	19
1017	9
1018	12.6666666666667
1019	10
1020	30
1021	10.6666666666667
1022	12
1023	10
1024	38.6666666666667
1026	10.6666666666667
1027	15.3333333333333
1028	10.3333333333333
1029	10
1030	5.33333333333333
1031	6
1032	25
1033	10.3333333333333
1034	3
1035	11
1036	16
1037	13.6666666666667
1039	6.66666666666667
1040	20
1041	3.33333333333333
1042	11.6666666666667
1043	9.66666666666667
1044	16.6666666666667
1045	7.33333333333333
1046	10.6666666666667
1047	7.66666666666667
1048	10.6666666666667
1049	8.66666666666667
1051	17
1052	15.3333333333333
1053	10
1054	9
1055	22.3333333333333
1056	9
1057	2.66666666666667
1058	8
1059	11.3333333333333
1060	4.66666666666667
1061	24.3333333333333
1062	14.6666666666667
1063	10.3333333333333
1064	10.6666666666667
1065	11.6666666666667
1066	14.6666666666667
1067	6.66666666666667
1068	8
1070	12
1071	11.3333333333333
1072	13
1073	11.6666666666667
1076	10.3333333333333
1077	14.6666666666667
1078	15.6666666666667
1079	12.6666666666667
1080	9.66666666666667
1081	9.33333333333333
1082	17.3333333333333
1083	5.66666666666667
1084	36
1085	7.66666666666667
1086	27
1087	18.6666666666667
1088	11.3333333333333
1089	10.3333333333333
1090	9.33333333333333
1091	2.66666666666667
1092	9.33333333333333
1093	3.66666666666667
1094	11
1095	13.6666666666667
1096	16.6666666666667
1097	8
1098	9.33333333333333
1099	14.3333333333333
1100	16
1101	11.6666666666667
1102	11
1104	19.3333333333333
1105	5.66666666666667
1106	10.3333333333333
1107	9
1108	10.3333333333333
1109	15.6666666666667
1110	7.66666666666667
1111	15.6666666666667
1112	3
1113	6.33333333333333
1114	14
1115	47.6666666666667
1116	17.6666666666667
1117	18
1118	17
1119	6.66666666666667
1120	7.33333333333333
1122	5.66666666666667
1123	18.3333333333333
1124	5
1125	10
1126	11.3333333333333
1128	21
1129	7
1130	9.66666666666667
1131	6.66666666666667
1133	4
1134	15
1135	10.3333333333333
1136	9
1138	5.66666666666667
1139	16
1141	7.33333333333333
1142	12.6666666666667
1143	7.33333333333333
1144	6
1145	7
1146	7.66666666666667
1147	10.3333333333333
1148	8
1150	6.66666666666667
1151	16.6666666666667
1152	5.33333333333333
1153	10
1155	5.66666666666667
1156	8
1157	15
1158	8.66666666666667
1159	12.3333333333333
1160	9
1161	4.66666666666667
1162	18.3333333333333
1163	12.6666666666667
1165	28
1166	9
1167	3
1168	10
1169	15
1170	14.3333333333333
1171	14
1172	8.66666666666667
1174	19.6666666666667
1175	14.3333333333333
1176	12
1177	7.33333333333333
1178	3.33333333333333
1179	8.66666666666667
1181	9.66666666666667
1182	3
1183	20.6666666666667
1186	12
1187	13.3333333333333
1188	6.33333333333333
1190	15
1191	14.3333333333333
1192	10.6666666666667
1193	7
1194	22
1195	18.3333333333333
1196	10.3333333333333
1197	27.6666666666667
1198	11.3333333333333
1203	10.3333333333333
1205	17
1206	13.6666666666667
1207	19.3333333333333
1208	12.6666666666667
1209	7.66666666666667
1210	10
1211	10.6666666666667
1212	7.66666666666667
1213	11.6666666666667
1214	9.33333333333333
1215	5.33333333333333
1216	6.66666666666667
1217	5.33333333333333
1218	7.33333333333333
1219	7
1221	12
1222	9.66666666666667
1223	8
1224	11.6666666666667
1225	8.33333333333333
1226	15.3333333333333
1228	6
1229	7
1230	5.33333333333333
1231	12.6666666666667
1232	17.6666666666667
1233	17.3333333333333
1234	6.33333333333333
1235	9.66666666666667
1236	14
1237	10.6666666666667
1238	7.66666666666667
1239	2.33333333333333
1240	9.33333333333333
1241	14
1242	15
1243	10.6666666666667
1244	16
1245	6.66666666666667
1246	7.33333333333333
1247	6
1248	13.3333333333333
1249	13
1250	4.66666666666667
1251	11.3333333333333
1252	10.3333333333333
1253	3
1254	20.3333333333333
1255	18.3333333333333
1256	14.6666666666667
1257	9.66666666666667
1259	12.6666666666667
1260	9
1261	13.6666666666667
1262	10.6666666666667
1264	4
1265	26.3333333333333
1266	17.3333333333333
1268	10.3333333333333
1270	16
1271	11.3333333333333
1273	13.3333333333333
1274	6.66666666666667
1275	18.6666666666667
1276	4.33333333333333
1277	38.3333333333333
1278	15.6666666666667
1279	19.3333333333333
1280	19.3333333333333
1281	18.6666666666667
1282	6.66666666666667
1283	17
1284	12.3333333333333
1285	10.3333333333333
1286	9.66666666666667
1288	16
1289	13
1290	4
1291	8
1292	12
1293	12.3333333333333
1294	12.6666666666667
1295	9.33333333333333
1296	16.6666666666667
1297	12.3333333333333
1299	8
1300	17.6666666666667
1301	13.6666666666667
1302	15.3333333333333
1303	8.66666666666667
1304	8.33333333333333
1305	10.3333333333333
1306	11.3333333333333
1307	17
1308	7.33333333333333
1309	23.3333333333333
1310	12
1311	19.3333333333333
1312	12.6666666666667
1314	8.66666666666667
1315	12.3333333333333
1316	11.3333333333333
1317	30.3333333333333
1318	22.6666666666667
1319	10.6666666666667
1320	27
1321	10.6666666666667
1323	8.33333333333333
1324	7.33333333333333
1326	15.6666666666667
1327	8
1328	21.6666666666667
1329	12
1330	40.6666666666667
1331	10.3333333333333
1332	16.6666666666667
1333	10.3333333333333
1334	11
1335	11.6666666666667
1337	20
1338	11
1339	11.3333333333333
1340	3.33333333333333
1341	11.3333333333333
1342	9.66666666666667
1345	6
1346	14
1347	9.33333333333333
1348	9.33333333333333
1349	8
1350	10
1351	15.6666666666667
1352	11.6666666666667
1353	12
1354	13.6666666666667
1355	7.66666666666667
1357	35.3333333333333
1358	5.66666666666667
1359	6.33333333333333
1361	7.66666666666667
1362	10.3333333333333
1363	12.6666666666667
1364	9.66666666666667
1365	20
1366	9.66666666666667
1368	15.3333333333333
1369	3.66666666666667
1370	13
1371	7.66666666666667
1372	20.6666666666667
1375	6.66666666666667
1376	4.66666666666667
1377	4.33333333333333
1378	10.6666666666667
1379	15.3333333333333
1380	9.66666666666667
1381	6.33333333333333
1382	22
1383	5.33333333333333
1384	9
1385	22.6666666666667
1386	3.66666666666667
1387	11
1388	6.33333333333333
1389	24.6666666666667
1390	9
1391	8.33333333333333
1392	5
1393	12.3333333333333
1394	8.66666666666667
1396	9.66666666666667
1397	8
1398	17.6666666666667
1399	11.3333333333333
1400	18.6666666666667
1402	17.3333333333333
1403	15
1404	12.3333333333333
1405	6.66666666666667
1406	4
1407	14.6666666666667
1408	13
1409	10.6666666666667
1410	9.33333333333333
1411	3.33333333333333
1412	9.66666666666667
1413	8.66666666666667
1414	23.3333333333333
1415	3.66666666666667
1416	15.3333333333333
1418	17
1419	10
1421	8.66666666666667
1422	7
1423	4.66666666666667
1424	4.33333333333333
1425	3.33333333333333
1426	25
1427	6
1428	3.66666666666667
1429	12.3333333333333
1430	13
1431	16.3333333333333
1432	8.66666666666667
1433	16
1434	17.6666666666667
1435	15.6666666666667
1436	7
1437	8.33333333333333
1438	8.33333333333333
1439	15.6666666666667
1440	10.3333333333333
1441	14
1443	11.6666666666667
1445	13
1446	9
1447	7.66666666666667
1448	9.66666666666667
1449	8
1450	11
1451	7.66666666666667
1452	12
1454	4.33333333333333
1455	18.3333333333333
1456	7.66666666666667
1457	44.3333333333333
1458	6.33333333333333
1459	17.3333333333333
1460	7.33333333333333
1461	13
1463	6
1465	8.33333333333333
1466	15.3333333333333
1467	13.6666666666667
1468	10.6666666666667
1470	19
1471	12
1472	16.3333333333333
1473	12
1474	13.3333333333333
1475	22
1476	11
1477	7.33333333333333
1478	8.33333333333333
1479	27.6666666666667
1480	17.3333333333333
1481	12
1482	17.3333333333333
1485	14.3333333333333
1486	7.66666666666667
1487	15.6666666666667
1488	20
1489	5.33333333333333
1490	18.3333333333333
1491	12
1492	11.3333333333333
1493	13.6666666666667
1494	9.33333333333333
1496	14.3333333333333
1497	14.6666666666667
1498	44
1499	15
1501	28.3333333333333
1503	7
1504	7.66666666666667
1505	8.66666666666667
1506	10
1507	12.3333333333333
1508	14.3333333333333
1509	10.3333333333333
1510	9.66666666666667
1512	12.3333333333333
1513	19.3333333333333
1514	16.6666666666667
1515	7.66666666666667
1516	12.6666666666667
1517	10.6666666666667
1518	11.6666666666667
1519	12
1520	7.33333333333333
1521	9
1522	4
1523	10.3333333333333
1524	10
1525	15.3333333333333
1528	12.3333333333333
1529	10.3333333333333
1530	12.3333333333333
1533	7.33333333333333
1534	27
1535	24
1536	10.6666666666667
1537	16.6666666666667
1539	8.33333333333333
1540	16.3333333333333
1541	19
1542	18.6666666666667
1543	18.6666666666667
1544	20.3333333333333
1545	18.6666666666667
1546	13.6666666666667
1547	3.33333333333333
1548	7
1549	8.66666666666667
1550	4
1551	9.33333333333333
1552	3.66666666666667
1554	3.33333333333333
1555	9.33333333333333
1556	2.66666666666667
1557	12
1558	9.33333333333333
1559	4.66666666666667
1561	14
1562	12.3333333333333
1564	12.3333333333333
1565	16.3333333333333
1566	13.6666666666667
1567	19.6666666666667
1568	12.3333333333333
1569	11.6666666666667
1570	15
1571	10.3333333333333
1572	28.6666666666667
1573	13.3333333333333
1574	8.66666666666667
1575	15.3333333333333
1577	19
1578	19.3333333333333
1579	24
1580	11.3333333333333
1581	10.3333333333333
1582	9.66666666666667
1583	9
1584	15.6666666666667
1585	12
1588	7
1589	7
1590	10.3333333333333
1591	8
1592	6.33333333333333
1593	13.6666666666667
1594	7.33333333333333
1596	19.6666666666667
1597	19.3333333333333
1598	8.33333333333333
1599	15.3333333333333
1600	9.66666666666667
1601	12
1602	7.66666666666667
1603	12.6666666666667
1604	6.66666666666667
1605	17.6666666666667
1606	11.3333333333333
1607	3.33333333333333
1608	15.6666666666667
1609	2
1610	13.6666666666667
1611	14.6666666666667
1612	19.3333333333333
1613	12
1614	13.6666666666667
1616	18.6666666666667
1617	16.3333333333333
1618	12.6666666666667
1620	11.6666666666667
1621	27
1622	14.6666666666667
1623	7.66666666666667
1624	8.33333333333333
1625	8.66666666666667
1626	15.3333333333333
1627	6.66666666666667
1628	4.33333333333333
1629	8.66666666666667
1630	24.6666666666667
1631	11.3333333333333
1632	13.3333333333333
1633	7.66666666666667
1634	26.3333333333333
1635	11.6666666666667
1636	14.3333333333333
1637	12.6666666666667
1638	14.3333333333333
1639	10.6666666666667
1640	13.6666666666667
1641	12.6666666666667
1643	19
1645	10.3333333333333
1646	6.66666666666667
1647	16.3333333333333
1648	12.6666666666667
1649	14
1651	32.3333333333333
1652	10.3333333333333
1654	9
1655	16
1656	6.33333333333333
1657	10
1658	10
1659	25.3333333333333
1660	14
1665	8.66666666666667
1666	11.3333333333333
1667	8
1668	1.66666666666667
1669	11.3333333333333
1670	8.33333333333333
1671	16.3333333333333
1672	14.6666666666667
1673	10.3333333333333
1674	11.6666666666667
1675	8
1676	10
1677	8.66666666666667
1678	14.3333333333333
1679	9.66666666666667
1680	13.3333333333333
1681	6
1682	16
1683	9.33333333333333
1684	11.3333333333333
1685	11.3333333333333
1686	13.6666666666667
1688	9
1689	15.3333333333333
1690	17
1691	10.6666666666667
1692	16.6666666666667
1693	12.6666666666667
1694	3.33333333333333
1696	12.3333333333333
1697	13
1698	16.6666666666667
1699	11.6666666666667
1700	10.6666666666667
1702	21
1703	15
1704	4.33333333333333
1705	12.6666666666667
1706	14.6666666666667
1707	13.6666666666667
1708	6.66666666666667
1710	14
1711	14.3333333333333
1712	9.66666666666667
1713	8.66666666666667
1714	8.33333333333333
1715	8.33333333333333
1716	16.6666666666667
1717	6
1719	10.6666666666667
1720	11.6666666666667
1721	6.66666666666667
1722	13
1723	10.6666666666667
1724	12.3333333333333
1725	12
1726	4
1728	10.3333333333333
1729	9.66666666666667
1731	17.6666666666667
1732	33
1733	14.3333333333333
1734	9
1735	22
1736	9.66666666666667
1738	11.3333333333333
1739	18.3333333333333
1740	5.66666666666667
1741	10.3333333333333
1742	9
1744	7.66666666666667
1745	9.66666666666667
1746	10
1747	6.66666666666667
1748	14.3333333333333
1749	21.3333333333333
1750	10
1751	3
1752	9.66666666666667
1753	10
1754	14.6666666666667
1755	5.33333333333333
1756	6.66666666666667
1757	7.33333333333333
1758	10
1759	7.66666666666667
1760	12.3333333333333
1761	11.6666666666667
1762	22.6666666666667
1764	12.6666666666667
1765	24
1766	10.6666666666667
1768	22
1769	12.3333333333333
1771	12
1772	10
1773	2.33333333333333
1774	10.6666666666667
1775	9.66666666666667
1777	15.3333333333333
1778	18.6666666666667
1779	9
1780	12.6666666666667
1781	16.6666666666667
1782	19.6666666666667
1783	16
1784	14.6666666666667
1785	8.33333333333333
1786	7
1787	3.66666666666667
1788	9
1789	10.3333333333333
1790	7.33333333333333
1791	8
1792	7.66666666666667
1793	11
1794	9.33333333333333
1795	11.6666666666667
1796	10.3333333333333
1798	8
1799	10.3333333333333
1800	9.33333333333333
1801	7
1802	12.6666666666667
1803	10
1804	9.33333333333333
1805	12
1806	14.6666666666667
1807	7
1808	6.66666666666667
1809	7.66666666666667
1810	13
1811	4
1812	77
1813	7.66666666666667
1814	19.3333333333333
1815	35.6666666666667
1816	24
1817	7.33333333333333
1818	52.6666666666667
1819	28.3333333333333
1820	23.6666666666667
1821	9.66666666666667
1823	11.6666666666667
1824	2.33333333333333
1825	29.3333333333333
1826	10.3333333333333
1828	16.3333333333333
1829	17.3333333333333
1830	7.33333333333333
1831	10.3333333333333
1832	12.6666666666667
1833	10
1834	14
