Date,Open,High,Low,Close,Adj Close,Volume
2015-04-30,23.000000,23.000000,22.555000,22.684999,21.616859,86718
2015-05-04,22.695000,22.969999,22.410000,22.905001,21.826502,39055
2015-05-05,22.900000,23.309999,22.655001,22.754999,21.683565,50365
2015-05-06,22.650000,22.799999,22.400000,22.650000,21.583508,73650
2015-05-07,22.500000,23.190001,22.455000,22.900000,21.821735,59745
2015-05-08,23.000000,23.100000,22.795000,22.879999,21.802675,34519
2015-05-11,23.070000,23.070000,22.700001,22.709999,21.640682,57599
2015-05-12,22.440001,22.680000,22.334999,22.600000,21.535862,55094
2015-05-13,22.535000,22.885000,22.535000,22.700001,21.631155,64923
2015-05-14,22.500000,23.094999,22.370001,23.049999,21.964674,36589
2015-05-15,23.139999,23.280001,22.840000,23.000000,21.917028,34648
2015-05-18,22.885000,23.084999,22.660000,22.940001,21.859856,26683
2015-05-19,23.230000,23.400000,23.059999,23.385000,22.283901,24685
2015-05-20,23.240000,23.350000,23.190001,23.344999,22.245783,23198
2015-05-21,23.400000,23.400000,23.084999,23.209999,22.117140,10867
2015-05-22,23.135000,23.434999,23.030001,23.379999,22.279135,24982
2015-05-26,23.200001,23.375000,21.980000,22.000000,20.964115,117521
2015-05-27,22.059999,22.250000,21.575001,21.745001,20.721123,87097
2015-05-28,21.745001,22.379999,21.680000,22.260000,21.211870,64171
2015-05-29,22.225000,22.245001,21.910000,22.205000,21.159462,94388
2015-06-01,22.465000,22.465000,22.200001,22.340000,21.288105,61376
2015-06-02,22.420000,22.465000,22.000000,22.305000,21.254755,69648
2015-06-03,22.350000,22.805000,22.245001,22.459999,21.402454,81684
2015-06-04,22.305000,22.575001,22.065001,22.400000,21.345280,25482
2015-06-05,22.415001,22.415001,22.150000,22.280001,21.230932,34719
2015-06-08,22.385000,22.450001,22.055000,22.275000,21.226168,30957
2015-06-09,22.365000,22.650000,22.090000,22.514999,21.454866,49762
2015-06-10,22.514999,22.850000,22.459999,22.650000,21.583508,36536
2015-06-11,22.799999,22.834999,22.480000,22.545000,21.483454,58994
2015-06-12,22.440001,22.545000,22.120001,22.270000,21.221399,32495
2015-06-15,21.900000,22.070000,21.750000,22.000000,20.964115,42718
2015-06-16,22.080000,22.080000,21.525000,21.995001,20.959351,48326
2015-06-17,21.945000,22.035000,21.735001,21.879999,20.849762,48599
2015-06-18,21.725000,21.975000,21.565001,21.900000,20.868822,28359
2015-06-19,22.000000,22.245001,21.605000,21.900000,20.868822,285486
2015-06-22,22.094999,22.315001,21.934999,21.995001,20.959351,85265
2015-06-23,22.395000,22.555000,22.030001,22.400000,21.345280,56630
2015-06-24,22.400000,22.434999,22.049999,22.120001,21.078465,32759
2015-06-25,22.120001,22.340000,21.969999,22.139999,21.097521,46806
2015-06-26,22.250000,22.584999,22.125000,22.450001,21.392925,58132
2015-06-29,21.900000,22.600000,21.785000,22.344999,21.292870,72235
2015-06-30,22.424999,23.135000,22.350000,22.870001,21.793150,131486
2015-07-01,22.930000,24.504999,22.930000,24.084999,22.950939,133659
2015-07-02,24.020000,24.299999,23.940001,24.059999,22.927120,69183
2015-07-03,23.969999,24.375000,23.905001,24.200001,23.060528,77548
2015-07-06,24.000000,24.514999,23.900000,24.075001,22.941410,69418
2015-07-07,24.184999,24.264999,23.825001,23.844999,22.722240,40297
2015-07-08,23.870001,23.870001,23.184999,23.280001,22.183846,54226
2015-07-09,23.665001,23.834999,23.575001,23.670000,22.555483,30353
2015-07-10,23.799999,24.205000,23.645000,24.105000,22.969999,51579
2015-07-13,24.330000,24.445000,24.000000,24.280001,23.136761,59113
2015-07-14,24.459999,24.584999,24.309999,24.565001,23.408339,26233
2015-07-15,24.655001,24.889999,24.510000,24.770000,23.603691,41145
2015-07-16,24.900000,25.155001,24.665001,25.155001,23.970560,59408
2015-07-17,25.150000,25.495001,25.075001,25.215000,24.027735,72604
2015-07-20,25.400000,25.490000,25.250000,25.490000,24.289785,43920
2015-07-21,25.000000,25.385000,24.770000,25.195000,24.008677,49848
2015-07-22,25.000000,25.125000,24.805000,24.930000,23.756153,28156
2015-07-23,24.990000,24.990000,24.600000,24.840000,23.670391,48070
2015-07-24,24.674999,25.500000,24.674999,25.450001,24.251669,36417
2015-07-27,25.139999,25.270000,24.500000,24.535000,23.379751,34699
2015-07-28,24.500000,24.955000,24.500000,24.934999,23.760921,53325
2015-07-29,25.055000,25.190001,24.850000,25.030001,23.851444,32877
2015-07-30,24.950001,25.155001,24.660000,25.120001,23.937208,58633
2015-07-31,25.150000,25.680000,25.150000,25.625000,24.418428,70841
2015-08-03,25.745001,26.480000,25.635000,26.205000,24.971119,95890
